INFO 2025-10-01 14:08:17,663 autoreload Watching for file changes with StatReloader
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
django.db.utils.OperationalError: no such table: anpr_cameras_camera
ERROR 2025-10-02 14:34:55,804 basehttp "POST /api/cameras/ HTTP/1.1" 500 212660
INFO 2025-10-02 14:35:16,338 views Creating new camera: he
ERROR 2025-10-02 14:35:16,695 log Internal Server Error: /api/cameras/
Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such table: anpr_cameras_camera

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\mixins.py", line 19, in create
    self.perform_create(serializer)
  File "C:\Users\Shubham\Desktop\anpr-system\backend\anpr_cameras\views.py", line 22, in perform_create
    serializer.save()
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\serializers.py", line 210, in save
    self.instance = self.create(validated_data)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\serializers.py", line 991, in create
    instance = ModelClass._default_manager.create(**validated_data)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\query.py", line 658, in create
    obj.save(force_insert=True, using=self.db)
  File "C:\Users\Shubham\Desktop\anpr-system\backend\anpr_cameras\models.py", line 21, in save
    super().save(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\base.py", line 814, in save
    self.save_base(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\base.py", line 877, in save_base
    updated = self._save_table(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\base.py", line 1020, in _save_table
    results = self._do_insert(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\base.py", line 1061, in _do_insert
    return manager._insert(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\query.py", line 1805, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\compiler.py", line 1822, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 102, in execute
    return super().execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
django.db.utils.OperationalError: no such table: anpr_cameras_camera
ERROR 2025-10-02 14:35:16,703 basehttp "POST /api/cameras/ HTTP/1.1" 500 212135
INFO 2025-10-02 14:37:19,883 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 14:38:44,159 autoreload C:\Users\Shubham\Desktop\anpr-system\backend\anpr_backend\settings.py changed, reloading.
INFO 2025-10-02 14:38:49,623 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 14:38:55,135 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-10-02 14:38:55,499 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 14:39:17,502 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 14:39:20,842 basehttp "OPTIONS /api/ HTTP/1.1" 200 6121
INFO 2025-10-02 14:39:22,057 basehttp "OPTIONS /api/ HTTP/1.1" 200 6121
INFO 2025-10-02 14:39:22,742 basehttp "OPTIONS /api/ HTTP/1.1" 200 6121
INFO 2025-10-02 14:39:23,741 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 14:39:25,179 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 14:39:25,819 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 14:39:26,512 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 14:39:27,146 basehttp "GET /api/ HTTP/1.1" 200 6414
INFO 2025-10-02 14:39:31,027 basehttp "POST /api-auth/logout/?next=/api/ HTTP/1.1" 302 0
INFO 2025-10-02 14:39:31,066 basehttp "GET /api/ HTTP/1.1" 200 5881
INFO 2025-10-02 14:39:33,264 basehttp "GET /api-auth/login/?next=/api/ HTTP/1.1" 200 2705
INFO 2025-10-02 14:39:41,218 autoreload C:\Users\Shubham\Desktop\anpr-system\backend\anpr_backend\settings.py changed, reloading.
INFO 2025-10-02 14:39:44,782 autoreload Watching for file changes with StatReloader
INFO 2025-10-02 14:39:50,384 basehttp "GET / HTTP/1.1" 302 0
INFO 2025-10-02 14:39:50,542 basehttp "GET /api/ HTTP/1.1" 200 5881
INFO 2025-10-02 14:39:56,421 basehttp "GET /api-auth/login/?next=/api/ HTTP/1.1" 200 2705
INFO 2025-10-02 14:40:03,900 basehttp "POST /api-auth/login/ HTTP/1.1" 302 0
INFO 2025-10-02 14:40:03,991 basehttp "GET /api/ HTTP/1.1" 200 6414
ERROR 2025-10-02 14:40:30,648 log Internal Server Error: /api/cameras/
Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such table: anpr_cameras_camera

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\pagination.py", line 211, in paginate_queryset
    self.page = paginator.page(page_number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 72, in page
    number = self.validate_number(number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 53, in validate_number
    if number > self.num_pages:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 99, in num_pages
    if self.count == 0 and not self.allow_empty_first_page:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 93, in count
    return c()
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\query.py", line 608, in count
    return self.query.get_count(using=self.db)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 568, in get_count
    return obj.get_aggregation(using, {"__count": Count("*")})["__count"]
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 554, in get_aggregation
    result = compiler.execute_sql(SINGLE)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 102, in execute
    return super().execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
django.db.utils.OperationalError: no such table: anpr_cameras_camera
ERROR 2025-10-02 14:40:30,674 basehttp "GET /api/cameras/ HTTP/1.1" 500 195060
ERROR 2025-10-02 14:40:30,917 log Internal Server Error: /api/cameras/
Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such table: anpr_cameras_camera

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\pagination.py", line 211, in paginate_queryset
    self.page = paginator.page(page_number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 72, in page
    number = self.validate_number(number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 53, in validate_number
    if number > self.num_pages:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 99, in num_pages
    if self.count == 0 and not self.allow_empty_first_page:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 93, in count
    return c()
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\query.py", line 608, in count
    return self.query.get_count(using=self.db)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 568, in get_count
    return obj.get_aggregation(using, {"__count": Count("*")})["__count"]
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 554, in get_aggregation
    result = compiler.execute_sql(SINGLE)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 102, in execute
    return super().execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
django.db.utils.OperationalError: no such table: anpr_cameras_camera
ERROR 2025-10-02 14:40:30,929 basehttp "GET /api/cameras/ HTTP/1.1" 500 195060
ERROR 2025-10-02 14:40:44,459 log Internal Server Error: /api/cameras/
Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such table: anpr_cameras_camera

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\pagination.py", line 211, in paginate_queryset
    self.page = paginator.page(page_number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 72, in page
    number = self.validate_number(number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 53, in validate_number
    if number > self.num_pages:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 99, in num_pages
    if self.count == 0 and not self.allow_empty_first_page:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 93, in count
    return c()
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\query.py", line 608, in count
    return self.query.get_count(using=self.db)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 568, in get_count
    return obj.get_aggregation(using, {"__count": Count("*")})["__count"]
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 554, in get_aggregation
    result = compiler.execute_sql(SINGLE)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 102, in execute
    return super().execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
django.db.utils.OperationalError: no such table: anpr_cameras_camera
ERROR 2025-10-02 14:40:44,475 basehttp "GET /api/cameras/ HTTP/1.1" 500 195060
ERROR 2025-10-02 14:40:44,717 log Internal Server Error: /api/cameras/
Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.OperationalError: no such table: anpr_cameras_camera

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\rest_framework\pagination.py", line 211, in paginate_queryset
    self.page = paginator.page(page_number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 72, in page
    number = self.validate_number(number)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 53, in validate_number
    if number > self.num_pages:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 99, in num_pages
    if self.count == 0 and not self.allow_empty_first_page:
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\utils\functional.py", line 57, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\core\paginator.py", line 93, in count
    return c()
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\query.py", line 608, in count
    return self.query.get_count(using=self.db)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 568, in get_count
    return obj.get_aggregation(using, {"__count": Count("*")})["__count"]
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\query.py", line 554, in get_aggregation
    result = compiler.execute_sql(SINGLE)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\models\sql\compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 102, in execute
    return super().execute(sql, params)
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "C:\Users\Shubham\AppData\Local\Programs\Python\Python39\lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
